"","Plot ID","Plot Type","Focal Species.x","Plot Notes","Plot Location.x","OBJECTID.x","parent_global_id_PLOT","created_user.x","created_date.x","last_edited_user.x","last_edited_date.x","Position source type","Receiver Name","Latitude","Longitude","Altitude","Horizontal Accuracy (m)","Vertical Accuracy (m)","Fix Time","Fix Type","Correction Age","Station ID","Number of Satellites","PDOP","HDOP","VDOP","Direction of travel (°)","Speed (km/h)","Compass reading (°)","Average Horizontal Accuracy (m)","Average Vertical Accuracy (m)","Averaged Positions","Standard Deviation (m)","x","y","Survey Date","Recorders","Survey Notes","Plot Location.y","Focal Species.y","OBJECTID.y","parent_global_id","created_user.y","created_date.y","last_edited_user.y","last_edited_date.y","Foliar Sample Tree IDs","Top Canopy","Ground Cover","Notes","OBJECTID","GlobalID","created_user","created_date","last_edited_user","last_edited_date","Distance (m)","Manual Distance (m)","Transect Type"
"534","NOAA081","NOAA","Quercus emoryi","NO non-focal trees observed",9,49,"586584b3-58fa-4247-9da2-394c6beb24a4","erikjdesilva16","6/3/2023 4:16:08 PM","erikjdesilva16","6/10/2023 2:09:57 AM",3,"Bad Elf Flex #122345",31.3841454783333,-110.242953485,1570.06200022888,0.00640312423743285,0.01,"6/3/2023 4:15:40 PM",4,2,11,7,1.29999995231628,0.699999988079071,1.10000002384186,206.56,0.07407999999936,251.451498653328,NA,NA,NA,NA,-110.242953485029,31.3841454782562,"6/3/2023 4:17:04 PM","SG MB MQ",NA,9,"Quercus emoryi",51,"d6792063-97b7-46b2-86e0-35b990ec46e3","erikjdesilva16","6/3/2023 4:17:11 PM","erikjdesilva16","6/3/2023 4:20:52 PM",NA,"pg","hl",NA,504,"6d21660a-84ea-4aa9-a107-39d214485809","erikjdesilva16","6/10/2023 1:41:34 AM","erikjdesilva16","6/10/2023 1:41:34 AM",3.5,NA,"north"
"535","NOAA081","NOAA","Quercus emoryi","NO non-focal trees observed",9,49,"586584b3-58fa-4247-9da2-394c6beb24a4","erikjdesilva16","6/3/2023 4:16:08 PM","erikjdesilva16","6/10/2023 2:09:57 AM",3,"Bad Elf Flex #122345",31.3841454783333,-110.242953485,1570.06200022888,0.00640312423743285,0.01,"6/3/2023 4:15:40 PM",4,2,11,7,1.29999995231628,0.699999988079071,1.10000002384186,206.56,0.07407999999936,251.451498653328,NA,NA,NA,NA,-110.242953485029,31.3841454782562,"6/3/2023 4:17:04 PM","SG MB MQ",NA,9,"Quercus emoryi",51,"d6792063-97b7-46b2-86e0-35b990ec46e3","erikjdesilva16","6/3/2023 4:17:11 PM","erikjdesilva16","6/3/2023 4:20:52 PM",NA,"pg","r",NA,505,"366c610e-bdc6-4da9-a32f-04b71e46445a","erikjdesilva16","6/10/2023 1:42:13 AM","erikjdesilva16","6/10/2023 1:42:13 AM",4,NA,"north"
"536","NOAA081","NOAA","Quercus emoryi","NO non-focal trees observed",9,49,"586584b3-58fa-4247-9da2-394c6beb24a4","erikjdesilva16","6/3/2023 4:16:08 PM","erikjdesilva16","6/10/2023 2:09:57 AM",3,"Bad Elf Flex #122345",31.3841454783333,-110.242953485,1570.06200022888,0.00640312423743285,0.01,"6/3/2023 4:15:40 PM",4,2,11,7,1.29999995231628,0.699999988079071,1.10000002384186,206.56,0.07407999999936,251.451498653328,NA,NA,NA,NA,-110.242953485029,31.3841454782562,"6/3/2023 4:17:04 PM","SG MB MQ",NA,9,"Quercus emoryi",51,"d6792063-97b7-46b2-86e0-35b990ec46e3","erikjdesilva16","6/3/2023 4:17:11 PM","erikjdesilva16","6/3/2023 4:20:52 PM",NA,"np","hl",NA,506,"1b88495e-6bd3-4e05-900f-ac408ae71dce","erikjdesilva16","6/10/2023 1:42:48 AM","erikjdesilva16","6/10/2023 1:42:48 AM",4.5,NA,"north"
"537","NOAA081","NOAA","Quercus emoryi","NO non-focal trees observed",9,49,"586584b3-58fa-4247-9da2-394c6beb24a4","erikjdesilva16","6/3/2023 4:16:08 PM","erikjdesilva16","6/10/2023 2:09:57 AM",3,"Bad Elf Flex #122345",31.3841454783333,-110.242953485,1570.06200022888,0.00640312423743285,0.01,"6/3/2023 4:15:40 PM",4,2,11,7,1.29999995231628,0.699999988079071,1.10000002384186,206.56,0.07407999999936,251.451498653328,NA,NA,NA,NA,-110.242953485029,31.3841454782562,"6/3/2023 4:17:04 PM","SG MB MQ",NA,9,"Quercus emoryi",51,"d6792063-97b7-46b2-86e0-35b990ec46e3","erikjdesilva16","6/3/2023 4:17:11 PM","erikjdesilva16","6/3/2023 4:20:52 PM",NA,"pf","hl",NA,507,"0ea627e9-e1bb-4a13-a0a6-b2154fade386","erikjdesilva16","6/10/2023 1:43:26 AM","erikjdesilva16","6/10/2023 1:43:26 AM",5,NA,"north"
"538","NOAA081","NOAA","Quercus emoryi","NO non-focal trees observed",9,49,"586584b3-58fa-4247-9da2-394c6beb24a4","erikjdesilva16","6/3/2023 4:16:08 PM","erikjdesilva16","6/10/2023 2:09:57 AM",3,"Bad Elf Flex #122345",31.3841454783333,-110.242953485,1570.06200022888,0.00640312423743285,0.01,"6/3/2023 4:15:40 PM",4,2,11,7,1.29999995231628,0.699999988079071,1.10000002384186,206.56,0.07407999999936,251.451498653328,NA,NA,NA,NA,-110.242953485029,31.3841454782562,"6/3/2023 4:17:04 PM","SG MB MQ",NA,9,"Quercus emoryi",51,"d6792063-97b7-46b2-86e0-35b990ec46e3","erikjdesilva16","6/3/2023 4:17:11 PM","erikjdesilva16","6/3/2023 4:20:52 PM",NA,"pf","hl",NA,508,"fea19db0-82e1-4c9f-a49b-856fad7d54aa","erikjdesilva16","6/10/2023 1:44:02 AM","erikjdesilva16","6/10/2023 1:44:02 AM",5.5,NA,"north"
"539","NOAA081","NOAA","Quercus emoryi","NO non-focal trees observed",9,49,"586584b3-58fa-4247-9da2-394c6beb24a4","erikjdesilva16","6/3/2023 4:16:08 PM","erikjdesilva16","6/10/2023 2:09:57 AM",3,"Bad Elf Flex #122345",31.3841454783333,-110.242953485,1570.06200022888,0.00640312423743285,0.01,"6/3/2023 4:15:40 PM",4,2,11,7,1.29999995231628,0.699999988079071,1.10000002384186,206.56,0.07407999999936,251.451498653328,NA,NA,NA,NA,-110.242953485029,31.3841454782562,"6/3/2023 4:17:04 PM","SG MB MQ",NA,9,"Quercus emoryi",51,"d6792063-97b7-46b2-86e0-35b990ec46e3","erikjdesilva16","6/3/2023 4:17:11 PM","erikjdesilva16","6/3/2023 4:20:52 PM",NA,"np","hl",NA,509,"1b269ffd-8519-4b43-aa3a-b3998bab1d92","erikjdesilva16","6/10/2023 1:44:47 AM","erikjdesilva16","6/10/2023 1:44:47 AM",6,NA,"north"
"540","NOAA081","NOAA","Quercus emoryi","NO non-focal trees observed",9,49,"586584b3-58fa-4247-9da2-394c6beb24a4","erikjdesilva16","6/3/2023 4:16:08 PM","erikjdesilva16","6/10/2023 2:09:57 AM",3,"Bad Elf Flex #122345",31.3841454783333,-110.242953485,1570.06200022888,0.00640312423743285,0.01,"6/3/2023 4:15:40 PM",4,2,11,7,1.29999995231628,0.699999988079071,1.10000002384186,206.56,0.07407999999936,251.451498653328,NA,NA,NA,NA,-110.242953485029,31.3841454782562,"6/3/2023 4:17:04 PM","SG MB MQ",NA,9,"Quercus emoryi",51,"d6792063-97b7-46b2-86e0-35b990ec46e3","erikjdesilva16","6/3/2023 4:17:11 PM","erikjdesilva16","6/3/2023 4:20:52 PM",NA,"s","hl",NA,510,"b8b272d1-b8bb-460d-98e7-965f3e129b1f","erikjdesilva16","6/10/2023 1:45:18 AM","erikjdesilva16","6/10/2023 1:45:18 AM",6.5,NA,"north"
"541","NOAA081","NOAA","Quercus emoryi","NO non-focal trees observed",9,49,"586584b3-58fa-4247-9da2-394c6beb24a4","erikjdesilva16","6/3/2023 4:16:08 PM","erikjdesilva16","6/10/2023 2:09:57 AM",3,"Bad Elf Flex #122345",31.3841454783333,-110.242953485,1570.06200022888,0.00640312423743285,0.01,"6/3/2023 4:15:40 PM",4,2,11,7,1.29999995231628,0.699999988079071,1.10000002384186,206.56,0.07407999999936,251.451498653328,NA,NA,NA,NA,-110.242953485029,31.3841454782562,"6/3/2023 4:17:04 PM","SG MB MQ",NA,9,"Quercus emoryi",51,"d6792063-97b7-46b2-86e0-35b990ec46e3","erikjdesilva16","6/3/2023 4:17:11 PM","erikjdesilva16","6/3/2023 4:20:52 PM",NA,"s","hl",NA,511,"207c8bb5-2cbe-4bd4-b0e4-9751a6c69b42","erikjdesilva16","6/10/2023 1:45:39 AM","erikjdesilva16","6/10/2023 1:45:39 AM",7,NA,"north"
"542","NOAA081","NOAA","Quercus emoryi","NO non-focal trees observed",9,49,"586584b3-58fa-4247-9da2-394c6beb24a4","erikjdesilva16","6/3/2023 4:16:08 PM","erikjdesilva16","6/10/2023 2:09:57 AM",3,"Bad Elf Flex #122345",31.3841454783333,-110.242953485,1570.06200022888,0.00640312423743285,0.01,"6/3/2023 4:15:40 PM",4,2,11,7,1.29999995231628,0.699999988079071,1.10000002384186,206.56,0.07407999999936,251.451498653328,NA,NA,NA,NA,-110.242953485029,31.3841454782562,"6/3/2023 4:17:04 PM","SG MB MQ",NA,9,"Quercus emoryi",51,"d6792063-97b7-46b2-86e0-35b990ec46e3","erikjdesilva16","6/3/2023 4:17:11 PM","erikjdesilva16","6/3/2023 4:20:52 PM",NA,"s","hl",NA,512,"c996dbce-277d-4e0e-b106-cad565537153","erikjdesilva16","6/10/2023 1:46:01 AM","erikjdesilva16","6/10/2023 1:46:01 AM",7.5,NA,"north"
"543","NOAA081","NOAA","Quercus emoryi","NO non-focal trees observed",9,49,"586584b3-58fa-4247-9da2-394c6beb24a4","erikjdesilva16","6/3/2023 4:16:08 PM","erikjdesilva16","6/10/2023 2:09:57 AM",3,"Bad Elf Flex #122345",31.3841454783333,-110.242953485,1570.06200022888,0.00640312423743285,0.01,"6/3/2023 4:15:40 PM",4,2,11,7,1.29999995231628,0.699999988079071,1.10000002384186,206.56,0.07407999999936,251.451498653328,NA,NA,NA,NA,-110.242953485029,31.3841454782562,"6/3/2023 4:17:04 PM","SG MB MQ",NA,9,"Quercus emoryi",51,"d6792063-97b7-46b2-86e0-35b990ec46e3","erikjdesilva16","6/3/2023 4:17:11 PM","erikjdesilva16","6/3/2023 4:20:52 PM",NA,"s","hl",NA,513,"5cb830dc-6e78-4f35-a770-bb6bc96554eb","erikjdesilva16","6/10/2023 1:46:21 AM","erikjdesilva16","6/10/2023 1:46:21 AM",8,NA,"north"
"544","NOAA081","NOAA","Quercus emoryi","NO non-focal trees observed",9,49,"586584b3-58fa-4247-9da2-394c6beb24a4","erikjdesilva16","6/3/2023 4:16:08 PM","erikjdesilva16","6/10/2023 2:09:57 AM",3,"Bad Elf Flex #122345",31.3841454783333,-110.242953485,1570.06200022888,0.00640312423743285,0.01,"6/3/2023 4:15:40 PM",4,2,11,7,1.29999995231628,0.699999988079071,1.10000002384186,206.56,0.07407999999936,251.451498653328,NA,NA,NA,NA,-110.242953485029,31.3841454782562,"6/3/2023 4:17:04 PM","SG MB MQ",NA,9,"Quercus emoryi",51,"d6792063-97b7-46b2-86e0-35b990ec46e3","erikjdesilva16","6/3/2023 4:17:11 PM","erikjdesilva16","6/3/2023 4:20:52 PM",NA,"s","hl",NA,514,"26bf27e6-971f-4691-b85d-413c707f91a2","erikjdesilva16","6/10/2023 1:47:15 AM","erikjdesilva16","6/10/2023 1:47:15 AM",8.5,NA,"north"
"545","NOAA081","NOAA","Quercus emoryi","NO non-focal trees observed",9,49,"586584b3-58fa-4247-9da2-394c6beb24a4","erikjdesilva16","6/3/2023 4:16:08 PM","erikjdesilva16","6/10/2023 2:09:57 AM",3,"Bad Elf Flex #122345",31.3841454783333,-110.242953485,1570.06200022888,0.00640312423743285,0.01,"6/3/2023 4:15:40 PM",4,2,11,7,1.29999995231628,0.699999988079071,1.10000002384186,206.56,0.07407999999936,251.451498653328,NA,NA,NA,NA,-110.242953485029,31.3841454782562,"6/3/2023 4:17:04 PM","SG MB MQ",NA,9,"Quercus emoryi",51,"d6792063-97b7-46b2-86e0-35b990ec46e3","erikjdesilva16","6/3/2023 4:17:11 PM","erikjdesilva16","6/3/2023 4:20:52 PM",NA,"s","hl",NA,515,"85a3afdd-2c3d-4900-b84e-5e84b3522ec6","erikjdesilva16","6/10/2023 1:47:54 AM","erikjdesilva16","6/10/2023 1:47:54 AM",9,NA,"north"
"546","NOAA081","NOAA","Quercus emoryi","NO non-focal trees observed",9,49,"586584b3-58fa-4247-9da2-394c6beb24a4","erikjdesilva16","6/3/2023 4:16:08 PM","erikjdesilva16","6/10/2023 2:09:57 AM",3,"Bad Elf Flex #122345",31.3841454783333,-110.242953485,1570.06200022888,0.00640312423743285,0.01,"6/3/2023 4:15:40 PM",4,2,11,7,1.29999995231628,0.699999988079071,1.10000002384186,206.56,0.07407999999936,251.451498653328,NA,NA,NA,NA,-110.242953485029,31.3841454782562,"6/3/2023 4:17:04 PM","SG MB MQ",NA,9,"Quercus emoryi",51,"d6792063-97b7-46b2-86e0-35b990ec46e3","erikjdesilva16","6/3/2023 4:17:11 PM","erikjdesilva16","6/3/2023 4:20:52 PM",NA,"s","hl",NA,516,"5bce702f-d93f-4cd4-be1a-13685c85a252","erikjdesilva16","6/10/2023 1:48:17 AM","erikjdesilva16","6/10/2023 1:48:17 AM",9.5,NA,"north"
"547","NOAA081","NOAA","Quercus emoryi","NO non-focal trees observed",9,49,"586584b3-58fa-4247-9da2-394c6beb24a4","erikjdesilva16","6/3/2023 4:16:08 PM","erikjdesilva16","6/10/2023 2:09:57 AM",3,"Bad Elf Flex #122345",31.3841454783333,-110.242953485,1570.06200022888,0.00640312423743285,0.01,"6/3/2023 4:15:40 PM",4,2,11,7,1.29999995231628,0.699999988079071,1.10000002384186,206.56,0.07407999999936,251.451498653328,NA,NA,NA,NA,-110.242953485029,31.3841454782562,"6/3/2023 4:17:04 PM","SG MB MQ",NA,9,"Quercus emoryi",51,"d6792063-97b7-46b2-86e0-35b990ec46e3","erikjdesilva16","6/3/2023 4:17:11 PM","erikjdesilva16","6/3/2023 4:20:52 PM",NA,"pg","hl",NA,517,"f9c870bc-8fbd-4df5-bddb-8be7c8173fe9","erikjdesilva16","6/10/2023 1:48:54 AM","erikjdesilva16","6/10/2023 1:48:54 AM",10,NA,"north"
"548","NOAA081","NOAA","Quercus emoryi","NO non-focal trees observed",9,49,"586584b3-58fa-4247-9da2-394c6beb24a4","erikjdesilva16","6/3/2023 4:16:08 PM","erikjdesilva16","6/10/2023 2:09:57 AM",3,"Bad Elf Flex #122345",31.3841454783333,-110.242953485,1570.06200022888,0.00640312423743285,0.01,"6/3/2023 4:15:40 PM",4,2,11,7,1.29999995231628,0.699999988079071,1.10000002384186,206.56,0.07407999999936,251.451498653328,NA,NA,NA,NA,-110.242953485029,31.3841454782562,"6/3/2023 4:17:04 PM","SG MB MQ",NA,9,"Quercus emoryi",51,"d6792063-97b7-46b2-86e0-35b990ec46e3","erikjdesilva16","6/3/2023 4:17:11 PM","erikjdesilva16","6/3/2023 4:20:52 PM",NA,"np","r",NA,518,"eb8a7d72-88ef-47fd-93b2-f305cb5c6e14","erikjdesilva16","6/10/2023 1:49:45 AM","erikjdesilva16","6/10/2023 1:49:45 AM",10.5,NA,"north"
"549","NOAA081","NOAA","Quercus emoryi","NO non-focal trees observed",9,49,"586584b3-58fa-4247-9da2-394c6beb24a4","erikjdesilva16","6/3/2023 4:16:08 PM","erikjdesilva16","6/10/2023 2:09:57 AM",3,"Bad Elf Flex #122345",31.3841454783333,-110.242953485,1570.06200022888,0.00640312423743285,0.01,"6/3/2023 4:15:40 PM",4,2,11,7,1.29999995231628,0.699999988079071,1.10000002384186,206.56,0.07407999999936,251.451498653328,NA,NA,NA,NA,-110.242953485029,31.3841454782562,"6/3/2023 4:17:04 PM","SG MB MQ",NA,9,"Quercus emoryi",51,"d6792063-97b7-46b2-86e0-35b990ec46e3","erikjdesilva16","6/3/2023 4:17:11 PM","erikjdesilva16","6/3/2023 4:20:52 PM",NA,"np","r",NA,519,"836d1ff3-f4df-4867-bd07-e08075040a66","erikjdesilva16","6/10/2023 1:50:27 AM","erikjdesilva16","6/10/2023 1:50:27 AM",11,NA,"north"
"550","NOAA081","NOAA","Quercus emoryi","NO non-focal trees observed",9,49,"586584b3-58fa-4247-9da2-394c6beb24a4","erikjdesilva16","6/3/2023 4:16:08 PM","erikjdesilva16","6/10/2023 2:09:57 AM",3,"Bad Elf Flex #122345",31.3841454783333,-110.242953485,1570.06200022888,0.00640312423743285,0.01,"6/3/2023 4:15:40 PM",4,2,11,7,1.29999995231628,0.699999988079071,1.10000002384186,206.56,0.07407999999936,251.451498653328,NA,NA,NA,NA,-110.242953485029,31.3841454782562,"6/3/2023 4:17:04 PM","SG MB MQ",NA,9,"Quercus emoryi",51,"d6792063-97b7-46b2-86e0-35b990ec46e3","erikjdesilva16","6/3/2023 4:17:11 PM","erikjdesilva16","6/3/2023 4:20:52 PM",NA,"pg","hl",NA,520,"f5dd6719-00d9-4b1e-b914-715379bacb48","erikjdesilva16","6/10/2023 1:50:57 AM","erikjdesilva16","6/10/2023 1:51:24 AM",11.5,NA,"north"
"551","NOAA081","NOAA","Quercus emoryi","NO non-focal trees observed",9,49,"586584b3-58fa-4247-9da2-394c6beb24a4","erikjdesilva16","6/3/2023 4:16:08 PM","erikjdesilva16","6/10/2023 2:09:57 AM",3,"Bad Elf Flex #122345",31.3841454783333,-110.242953485,1570.06200022888,0.00640312423743285,0.01,"6/3/2023 4:15:40 PM",4,2,11,7,1.29999995231628,0.699999988079071,1.10000002384186,206.56,0.07407999999936,251.451498653328,NA,NA,NA,NA,-110.242953485029,31.3841454782562,"6/3/2023 4:17:04 PM","SG MB MQ",NA,9,"Quercus emoryi",51,"d6792063-97b7-46b2-86e0-35b990ec46e3","erikjdesilva16","6/3/2023 4:17:11 PM","erikjdesilva16","6/3/2023 4:20:52 PM",NA,"pf","hl",NA,521,"40e0fb68-9c27-4d74-9cdb-f52f7275ccc1","erikjdesilva16","6/10/2023 1:51:41 AM","erikjdesilva16","6/10/2023 1:51:41 AM",12,NA,"north"
"552","NOAA081","NOAA","Quercus emoryi","NO non-focal trees observed",9,49,"586584b3-58fa-4247-9da2-394c6beb24a4","erikjdesilva16","6/3/2023 4:16:08 PM","erikjdesilva16","6/10/2023 2:09:57 AM",3,"Bad Elf Flex #122345",31.3841454783333,-110.242953485,1570.06200022888,0.00640312423743285,0.01,"6/3/2023 4:15:40 PM",4,2,11,7,1.29999995231628,0.699999988079071,1.10000002384186,206.56,0.07407999999936,251.451498653328,NA,NA,NA,NA,-110.242953485029,31.3841454782562,"6/3/2023 4:17:04 PM","SG MB MQ",NA,9,"Quercus emoryi",51,"d6792063-97b7-46b2-86e0-35b990ec46e3","erikjdesilva16","6/3/2023 4:17:11 PM","erikjdesilva16","6/3/2023 4:20:52 PM",NA,"s","hl",NA,522,"b8dfb1a3-30c0-432c-9dde-349e766fe1c0","erikjdesilva16","6/10/2023 1:52:00 AM","erikjdesilva16","6/10/2023 1:52:00 AM",12.5,NA,"north"
"553","NOAA081","NOAA","Quercus emoryi","NO non-focal trees observed",9,49,"586584b3-58fa-4247-9da2-394c6beb24a4","erikjdesilva16","6/3/2023 4:16:08 PM","erikjdesilva16","6/10/2023 2:09:57 AM",3,"Bad Elf Flex #122345",31.3841454783333,-110.242953485,1570.06200022888,0.00640312423743285,0.01,"6/3/2023 4:15:40 PM",4,2,11,7,1.29999995231628,0.699999988079071,1.10000002384186,206.56,0.07407999999936,251.451498653328,NA,NA,NA,NA,-110.242953485029,31.3841454782562,"6/3/2023 4:17:04 PM","SG MB MQ",NA,9,"Quercus emoryi",51,"d6792063-97b7-46b2-86e0-35b990ec46e3","erikjdesilva16","6/3/2023 4:17:11 PM","erikjdesilva16","6/3/2023 4:20:52 PM",NA,"np","hl",NA,523,"1dbef7b1-d380-4f1f-8b41-8a85a238099b","erikjdesilva16","6/10/2023 1:52:46 AM","erikjdesilva16","6/10/2023 1:52:46 AM",0.5,NA,"east"
"554","NOAA081","NOAA","Quercus emoryi","NO non-focal trees observed",9,49,"586584b3-58fa-4247-9da2-394c6beb24a4","erikjdesilva16","6/3/2023 4:16:08 PM","erikjdesilva16","6/10/2023 2:09:57 AM",3,"Bad Elf Flex #122345",31.3841454783333,-110.242953485,1570.06200022888,0.00640312423743285,0.01,"6/3/2023 4:15:40 PM",4,2,11,7,1.29999995231628,0.699999988079071,1.10000002384186,206.56,0.07407999999936,251.451498653328,NA,NA,NA,NA,-110.242953485029,31.3841454782562,"6/3/2023 4:17:04 PM","SG MB MQ",NA,9,"Quercus emoryi",51,"d6792063-97b7-46b2-86e0-35b990ec46e3","erikjdesilva16","6/3/2023 4:17:11 PM","erikjdesilva16","6/3/2023 4:20:52 PM",NA,"np","hl",NA,524,"8a5cee35-b0d2-4d6a-9cb1-70743bdf980d","erikjdesilva16","6/10/2023 1:53:08 AM","erikjdesilva16","6/10/2023 1:53:08 AM",1,NA,"east"
"555","NOAA081","NOAA","Quercus emoryi","NO non-focal trees observed",9,49,"586584b3-58fa-4247-9da2-394c6beb24a4","erikjdesilva16","6/3/2023 4:16:08 PM","erikjdesilva16","6/10/2023 2:09:57 AM",3,"Bad Elf Flex #122345",31.3841454783333,-110.242953485,1570.06200022888,0.00640312423743285,0.01,"6/3/2023 4:15:40 PM",4,2,11,7,1.29999995231628,0.699999988079071,1.10000002384186,206.56,0.07407999999936,251.451498653328,NA,NA,NA,NA,-110.242953485029,31.3841454782562,"6/3/2023 4:17:04 PM","SG MB MQ",NA,9,"Quercus emoryi",51,"d6792063-97b7-46b2-86e0-35b990ec46e3","erikjdesilva16","6/3/2023 4:17:11 PM","erikjdesilva16","6/3/2023 4:20:52 PM",NA,"np","hl",NA,525,"47c6c5f4-12d0-4940-892e-a42e30768d3b","erikjdesilva16","6/10/2023 1:53:23 AM","erikjdesilva16","6/10/2023 1:53:23 AM",1.5,NA,"east"
"556","NOAA081","NOAA","Quercus emoryi","NO non-focal trees observed",9,49,"586584b3-58fa-4247-9da2-394c6beb24a4","erikjdesilva16","6/3/2023 4:16:08 PM","erikjdesilva16","6/10/2023 2:09:57 AM",3,"Bad Elf Flex #122345",31.3841454783333,-110.242953485,1570.06200022888,0.00640312423743285,0.01,"6/3/2023 4:15:40 PM",4,2,11,7,1.29999995231628,0.699999988079071,1.10000002384186,206.56,0.07407999999936,251.451498653328,NA,NA,NA,NA,-110.242953485029,31.3841454782562,"6/3/2023 4:17:04 PM","SG MB MQ",NA,9,"Quercus emoryi",51,"d6792063-97b7-46b2-86e0-35b990ec46e3","erikjdesilva16","6/3/2023 4:17:11 PM","erikjdesilva16","6/3/2023 4:20:52 PM",NA,"np","hl",NA,526,"fb600f63-02c6-4cb8-b99a-0f4a3d02f5a8","erikjdesilva16","6/10/2023 1:53:37 AM","erikjdesilva16","6/10/2023 1:53:37 AM",2,NA,"east"
"557","NOAA081","NOAA","Quercus emoryi","NO non-focal trees observed",9,49,"586584b3-58fa-4247-9da2-394c6beb24a4","erikjdesilva16","6/3/2023 4:16:08 PM","erikjdesilva16","6/10/2023 2:09:57 AM",3,"Bad Elf Flex #122345",31.3841454783333,-110.242953485,1570.06200022888,0.00640312423743285,0.01,"6/3/2023 4:15:40 PM",4,2,11,7,1.29999995231628,0.699999988079071,1.10000002384186,206.56,0.07407999999936,251.451498653328,NA,NA,NA,NA,-110.242953485029,31.3841454782562,"6/3/2023 4:17:04 PM","SG MB MQ",NA,9,"Quercus emoryi",51,"d6792063-97b7-46b2-86e0-35b990ec46e3","erikjdesilva16","6/3/2023 4:17:11 PM","erikjdesilva16","6/3/2023 4:20:52 PM",NA,"np","hl",NA,527,"0207c6f6-d24c-4a84-9cf6-446dddd4e3a5","erikjdesilva16","6/10/2023 1:53:53 AM","erikjdesilva16","6/10/2023 1:53:53 AM",2.5,NA,"east"
"558","NOAA081","NOAA","Quercus emoryi","NO non-focal trees observed",9,49,"586584b3-58fa-4247-9da2-394c6beb24a4","erikjdesilva16","6/3/2023 4:16:08 PM","erikjdesilva16","6/10/2023 2:09:57 AM",3,"Bad Elf Flex #122345",31.3841454783333,-110.242953485,1570.06200022888,0.00640312423743285,0.01,"6/3/2023 4:15:40 PM",4,2,11,7,1.29999995231628,0.699999988079071,1.10000002384186,206.56,0.07407999999936,251.451498653328,NA,NA,NA,NA,-110.242953485029,31.3841454782562,"6/3/2023 4:17:04 PM","SG MB MQ",NA,9,"Quercus emoryi",51,"d6792063-97b7-46b2-86e0-35b990ec46e3","erikjdesilva16","6/3/2023 4:17:11 PM","erikjdesilva16","6/3/2023 4:20:52 PM",NA,"s","hl",NA,528,"120115d3-693f-4262-8613-b94a2d0cde95","erikjdesilva16","6/10/2023 1:54:28 AM","erikjdesilva16","6/10/2023 1:54:28 AM",3,NA,"east"
"559","NOAA081","NOAA","Quercus emoryi","NO non-focal trees observed",9,49,"586584b3-58fa-4247-9da2-394c6beb24a4","erikjdesilva16","6/3/2023 4:16:08 PM","erikjdesilva16","6/10/2023 2:09:57 AM",3,"Bad Elf Flex #122345",31.3841454783333,-110.242953485,1570.06200022888,0.00640312423743285,0.01,"6/3/2023 4:15:40 PM",4,2,11,7,1.29999995231628,0.699999988079071,1.10000002384186,206.56,0.07407999999936,251.451498653328,NA,NA,NA,NA,-110.242953485029,31.3841454782562,"6/3/2023 4:17:04 PM","SG MB MQ",NA,9,"Quercus emoryi",51,"d6792063-97b7-46b2-86e0-35b990ec46e3","erikjdesilva16","6/3/2023 4:17:11 PM","erikjdesilva16","6/3/2023 4:20:52 PM",NA,"s","hl",NA,529,"74b04561-09ab-4f7a-a5d8-13662e4682ef","erikjdesilva16","6/10/2023 1:54:57 AM","erikjdesilva16","6/10/2023 1:54:57 AM",3.5,NA,"east"
"560","NOAA081","NOAA","Quercus emoryi","NO non-focal trees observed",9,49,"586584b3-58fa-4247-9da2-394c6beb24a4","erikjdesilva16","6/3/2023 4:16:08 PM","erikjdesilva16","6/10/2023 2:09:57 AM",3,"Bad Elf Flex #122345",31.3841454783333,-110.242953485,1570.06200022888,0.00640312423743285,0.01,"6/3/2023 4:15:40 PM",4,2,11,7,1.29999995231628,0.699999988079071,1.10000002384186,206.56,0.07407999999936,251.451498653328,NA,NA,NA,NA,-110.242953485029,31.3841454782562,"6/3/2023 4:17:04 PM","SG MB MQ",NA,9,"Quercus emoryi",51,"d6792063-97b7-46b2-86e0-35b990ec46e3","erikjdesilva16","6/3/2023 4:17:11 PM","erikjdesilva16","6/3/2023 4:20:52 PM",NA,"pg","hl",NA,530,"b06329aa-ad19-43bc-9644-c792d106efad","erikjdesilva16","6/10/2023 1:55:36 AM","erikjdesilva16","6/10/2023 1:55:36 AM",4,NA,"east"
"561","NOAA081","NOAA","Quercus emoryi","NO non-focal trees observed",9,49,"586584b3-58fa-4247-9da2-394c6beb24a4","erikjdesilva16","6/3/2023 4:16:08 PM","erikjdesilva16","6/10/2023 2:09:57 AM",3,"Bad Elf Flex #122345",31.3841454783333,-110.242953485,1570.06200022888,0.00640312423743285,0.01,"6/3/2023 4:15:40 PM",4,2,11,7,1.29999995231628,0.699999988079071,1.10000002384186,206.56,0.07407999999936,251.451498653328,NA,NA,NA,NA,-110.242953485029,31.3841454782562,"6/3/2023 4:17:04 PM","SG MB MQ",NA,9,"Quercus emoryi",51,"d6792063-97b7-46b2-86e0-35b990ec46e3","erikjdesilva16","6/3/2023 4:17:11 PM","erikjdesilva16","6/3/2023 4:20:52 PM",NA,"np","wl",NA,531,"01f439f0-1e29-424a-882f-12863d209688","erikjdesilva16","6/10/2023 1:56:05 AM","erikjdesilva16","6/10/2023 1:56:05 AM",4.5,NA,"east"
